simulation_id,time,water,hour
822,1465916400.0,63.05,16.0
823,1465894800.0,0.76,10.0
824,1465887600.0,0.07,8.0
825,1465995600.0,297.88,14.0
826,1465988400.0,23.13,12.0
827,1466002800.0,1.41,16.0
828,1465981200.0,0.05,10.0
829,1465974000.0,0.74,8.0
830,1466082000.0,152.7,14.0
831,1466074800.0,53.96,12.0
832,1466089200.0,0.31,16.0
833,1466067600.0,93.31,10.0
834,1466060400.0,11.65,8.0
835,1466168400.0,101.87,14.0
836,1466161200.0,14.49,12.0
837,1466175600.0,0.29,16.0
838,1466154000.0,36.39,10.0
839,1466146800.0,3.73,8.0
840,1466254800.0,361.27,14.0
841,1466247600.0,2.54,12.0
842,1466262000.0,3.12,16.0
843,1466240400.0,0.16,10.0
844,1466233200.0,0.04,8.0
845,1466341200.0,156.89,14.0
846,1466334000.0,35.53,12.0
847,1466348400.0,32.53,16.0
848,1466326800.0,29.26,10.0
849,1466319600.0,19.7,8.0
850,1466427600.0,74.97,14.0
851,1466420400.0,80.65,12.0
852,1466434800.0,2.76,16.0
853,1466413200.0,33.06,10.0
854,1466406000.0,11.46,8.0
855,1466514000.0,137.68,14.0
856,1466506800.0,13.05,12.0
857,1466521200.0,7.46,16.0
858,1466499600.0,3.42,10.0
859,1466492400.0,2.25,8.0
860,1466600400.0,155.48,14.0
861,1466593200.0,95.71,12.0
862,1466607600.0,18.84,16.0
863,1466586000.0,18.24,10.0
864,1466578800.0,1.25,8.0
865,1466686800.0,107.51,14.0
866,1466679600.0,17.68,12.0
867,1466694000.0,122.64,16.0
868,1466672400.0,12.03,10.0
869,1466665200.0,4.67,8.0
870,1466773200.0,175.98,14.0
871,1466766000.0,14.7,12.0
872,1466780400.0,35.93,16.0
873,1466758800.0,7.96,10.0
874,1466751600.0,1.47,8.0
875,1466859600.0,38.6,14.0
876,1466852400.0,61.03,12.0
877,1466866800.0,13.33,16.0
878,1466845200.0,118.44,10.0
879,1466838000.0,34.44,8.0
880,1466946000.0,168.26,14.0
881,1466938800.0,1.68,12.0
882,1466953200.0,26.61,16.0
883,1466931600.0,10.72,10.0
884,1466924400.0,4.35,8.0
885,1467032400.0,18.12,14.0
886,1467025200.0,127.11,12.0
887,1467039600.0,19.52,16.0
888,1467018000.0,130.8,10.0
889,1467010800.0,22.91,8.0
890,1467118800.0,81.85,14.0
891,1467111600.0,64.51,12.0
892,1467126000.0,14.61,16.0
893,1467104400.0,73.16,10.0
894,1467097200.0,24.92,8.0
895,1467205200.0,129.13,14.0
896,1467198000.0,8.24,12.0
897,1467212400.0,18.43,16.0
898,1467190800.0,10.07,10.0
899,1467183600.0,2.73,8.0
900,1467291600.0,69.71,14.0
901,1467284400.0,179.01,12.0
902,1467298800.0,49.25,16.0
903,1467277200.0,9.0,10.0
904,1467270000.0,9.48,8.0
905,1467378000.0,227.69,14.0
906,1467370800.0,40.68,12.0
907,1467385200.0,11.71,16.0
908,1467363600.0,0.23,10.0
909,1467356400.0,0.0,8.0
910,1467464400.0,244.16,14.0
911,1467457200.0,0.44,12.0
912,1467471600.0,5.64,16.0
913,1467450000.0,1.49,10.0
914,1467442800.0,0.7,8.0
915,1467550800.0,6.35,14.0
916,1467543600.0,105.47,12.0
917,1467558000.0,133.42,16.0
918,1467536400.0,17.92,10.0
919,1467529200.0,1.79,8.0
920,1467637200.0,177.63,14.0
921,1467630000.0,27.24,12.0
922,1467644400.0,2.46,16.0
923,1467622800.0,34.44,10.0
924,1467615600.0,25.43,8.0
925,1467723600.0,102.2,14.0
926,1467716400.0,31.34,12.0
927,1467730800.0,27.3,16.0
928,1467709200.0,7.71,10.0
929,1467702000.0,5.92,8.0
930,1467810000.0,287.55,14.0
931,1467802800.0,0.27,12.0
932,1467817200.0,37.58,16.0
933,1467795600.0,10.54,10.0
934,1467788400.0,20.4,8.0
935,1467896400.0,257.82,14.0
936,1467889200.0,45.64,12.0
937,1467903600.0,1.67,16.0
938,1467882000.0,0.61,10.0
939,1467874800.0,0.48,8.0
940,1467982800.0,33.48,14.0
941,1467975600.0,48.41,12.0
942,1467990000.0,139.32,16.0
943,1467968400.0,4.98,10.0
944,1467961200.0,1.93,8.0
945,1468069200.0,130.01,14.0
946,1468062000.0,23.8,12.0
947,1468076400.0,38.13,16.0
948,1468054800.0,2.65,10.0
949,1468047600.0,1.14,8.0
950,1468155600.0,233.92,14.0
951,1468148400.0,0.93,12.0
952,1468162800.0,0.01,16.0
953,1468141200.0,0.1,10.0
954,1468134000.0,0.03,8.0
955,1468242000.0,231.07,14.0
956,1468234800.0,46.9,12.0
957,1468249200.0,0.09,16.0
958,1468227600.0,0.09,10.0
959,1468220400.0,0.22,8.0
960,1468328400.0,24.87,14.0
961,1468321200.0,0.28,12.0
962,1468335600.0,178.22,16.0
963,1468314000.0,0.04,10.0
964,1468306800.0,0.19,8.0
965,1468414800.0,247.64,14.0
966,1468407600.0,36.59,12.0
967,1468422000.0,15.06,16.0
968,1468400400.0,20.48,10.0
969,1468393200.0,23.84,8.0
970,1468501200.0,149.98,14.0
971,1468494000.0,80.23,12.0
972,1468508400.0,34.61,16.0
973,1468486800.0,1.78,10.0
974,1468479600.0,0.01,8.0
975,1468587600.0,10.69,14.0
976,1468580400.0,42.67,12.0
977,1468594800.0,111.39,16.0
978,1468573200.0,5.11,10.0
979,1468566000.0,0.02,8.0
980,1468674000.0,33.46,14.0
981,1468666800.0,90.1,12.0
982,1468681200.0,37.63,16.0
983,1468659600.0,16.02,10.0
984,1468652400.0,3.88,8.0
985,1468760400.0,85.24,14.0
986,1468753200.0,48.96,12.0
987,1468767600.0,23.09,16.0
988,1468746000.0,31.91,10.0
989,1468738800.0,8.91,8.0
990,1468846800.0,96.52,14.0
991,1468839600.0,30.33,12.0
992,1468854000.0,23.09,16.0
993,1468832400.0,7.5,10.0
994,1468825200.0,0.88,8.0
995,1468933200.0,77.41,14.0
996,1468926000.0,19.81,12.0
997,1468940400.0,29.92,16.0
998,1468918800.0,33.45,10.0
999,1468911600.0,40.4,8.0
1000,1469019600.0,1.97,14.0
1001,1469012400.0,153.08,12.0
1002,1469026800.0,55.67,16.0
1003,1469005200.0,6.97,10.0
1004,1468998000.0,0.17,8.0
1005,1469106000.0,54.05,14.0
1006,1469098800.0,165.08,12.0
1007,1469113200.0,0.1,16.0
1008,1469091600.0,2.36,10.0
1009,1469084400.0,15.11,8.0
1010,1469192400.0,177.14,14.0
1011,1469185200.0,66.33,12.0
1012,1469199600.0,18.36,16.0
1013,1469178000.0,20.62,10.0
1014,1469170800.0,4.49,8.0
1015,1469278800.0,134.85,14.0
1016,1469271600.0,0.97,12.0
1017,1469286000.0,0.38,16.0
1018,1469264400.0,3.79,10.0
1019,1469257200.0,5.63,8.0
1020,1469365200.0,303.25,14.0
1021,1469358000.0,3.64,12.0
1022,1469372400.0,0.6,16.0
1023,1469350800.0,6.74,10.0
1024,1469343600.0,0.08,8.0
1025,1469451600.0,289.97,14.0
1026,1469444400.0,5.72,12.0
1027,1469458800.0,0.99,16.0
1028,1469437200.0,0.53,10.0
1029,1469430000.0,3.6,8.0
1030,1469538000.0,232.4,14.0
1031,1469530800.0,13.1,12.0
1032,1469545200.0,54.19,16.0
1033,1469523600.0,1.09,10.0
1034,1469516400.0,0.13,8.0
1035,1469624400.0,38.69,14.0
1036,1469617200.0,43.49,12.0
1037,1469631600.0,51.71,16.0
1038,1469610000.0,8.05,10.0
1039,1469602800.0,4.99,8.0
1040,1469710800.0,128.07,14.0
1041,1469703600.0,49.81,12.0
1042,1469718000.0,13.03,16.0
1043,1469696400.0,46.29,10.0
1044,1469689200.0,4.95,8.0
1045,1469797200.0,247.65,14.0
1046,1469790000.0,7.25,12.0
1047,1469804400.0,0.01,16.0
1048,1469782800.0,0.94,10.0
1049,1469775600.0,0.03,8.0
1050,1469883600.0,238.31,14.0
1051,1469876400.0,8.11,12.0
1052,1469890800.0,10.05,16.0
1053,1469869200.0,1.85,10.0
1054,1469862000.0,0.02,8.0
1055,1469970000.0,340.9,14.0
1056,1469962800.0,26.32,12.0
1057,1469977200.0,0.35,16.0
1058,1469955600.0,0.28,10.0
1059,1469948400.0,0.09,8.0
1060,1470056400.0,101.08,14.0
1061,1470049200.0,7.92,12.0
1062,1470063600.0,18.92,16.0
1063,1470042000.0,10.2,10.0
1064,1470034800.0,44.58,8.0
1065,1470142800.0,26.06,14.0
1066,1470135600.0,176.04,12.0
1067,1470150000.0,68.04,16.0
1068,1470128400.0,0.47,10.0
1069,1470121200.0,5.0,8.0
1070,1470229200.0,102.4,14.0
1071,1470222000.0,50.67,12.0
1072,1470236400.0,33.15,16.0
1073,1470214800.0,22.71,10.0
1074,1470207600.0,7.19,8.0
1075,1470315600.0,5.74,14.0
1076,1470308400.0,132.72,12.0
1077,1470322800.0,67.39,16.0
1078,1470301200.0,7.88,10.0
1079,1470294000.0,7.45,8.0
1080,1470402000.0,103.57,14.0
1081,1470394800.0,90.12,12.0
1082,1470409200.0,14.62,16.0
1083,1470387600.0,0.02,10.0
1084,1470380400.0,0.01,8.0
1085,1470488400.0,75.42,14.0
1086,1470481200.0,32.17,12.0
1087,1470495600.0,56.19,16.0
1088,1470474000.0,8.26,10.0
1089,1470466800.0,10.75,8.0
1090,1470574800.0,21.64,14.0
1091,1470567600.0,273.92,12.0
1092,1470582000.0,19.06,16.0
1093,1470560400.0,2.66,10.0
1094,1470553200.0,0.03,8.0
1095,1470661200.0,108.69,14.0
1096,1470654000.0,8.39,12.0
1097,1470668400.0,34.07,16.0
1098,1470646800.0,88.08,10.0
1099,1470639600.0,18.24,8.0
1100,1470747600.0,44.02,14.0
1101,1470740400.0,70.75,12.0
1102,1470754800.0,70.58,16.0
1103,1470733200.0,90.83,10.0
1104,1470726000.0,66.42,8.0
1105,1470834000.0,115.03,14.0
1106,1470826800.0,24.53,12.0
1107,1470841200.0,6.73,16.0
1108,1470819600.0,14.33,10.0
1109,1470812400.0,14.86,8.0
1110,1470920400.0,19.65,14.0
1111,1470913200.0,153.99,12.0
1112,1470927600.0,23.45,16.0
1113,1470906000.0,11.39,10.0
1114,1470898800.0,10.43,8.0
1115,1471006800.0,90.66,14.0
1116,1470999600.0,34.87,12.0
1117,1471014000.0,0.56,16.0
1118,1470992400.0,58.07,10.0
1119,1470985200.0,8.23,8.0
1120,1471093200.0,179.85,14.0
1121,1471086000.0,111.32,12.0
1122,1471100400.0,30.12,16.0
1123,1471078800.0,11.24,10.0
1124,1471071600.0,1.89,8.0
1125,1471179600.0,161.63,14.0
1126,1471172400.0,111.82,12.0
1127,1471186800.0,43.23,16.0
1128,1471165200.0,14.69,10.0
1129,1471158000.0,0.73,8.0
1130,1471266000.0,175.63,14.0
1131,1471258800.0,69.39,12.0
1132,1471273200.0,1.21,16.0
1133,1471251600.0,10.43,10.0
1134,1471244400.0,12.42,8.0
1135,1471352400.0,163.01,14.0
1136,1471345200.0,85.82,12.0
1137,1471359600.0,49.47,16.0
1138,1471338000.0,4.2,10.0
1139,1471330800.0,35.61,8.0
1140,1471438800.0,190.01,14.0
1141,1471431600.0,5.61,12.0
1142,1471446000.0,24.73,16.0
1143,1471424400.0,7.87,10.0
1144,1471417200.0,1.14,8.0
1145,1471525200.0,200.49,14.0
1146,1471518000.0,12.8,12.0
1147,1471532400.0,15.56,16.0
1148,1471510800.0,19.95,10.0
1149,1471503600.0,27.48,8.0
1150,1471611600.0,184.81,14.0
1151,1471604400.0,38.06,12.0
1152,1471618800.0,27.92,16.0
1153,1471597200.0,2.04,10.0
1154,1471590000.0,89.93,8.0
1155,1471698000.0,67.13,14.0
1156,1471690800.0,70.45,12.0
1157,1471705200.0,41.63,16.0
1158,1471683600.0,4.75,10.0
1159,1471676400.0,4.1,8.0
1160,1471784400.0,146.35,14.0
1161,1471777200.0,47.34,12.0
1162,1471791600.0,7.29,16.0
1163,1471770000.0,11.33,10.0
1164,1471762800.0,3.03,8.0
1165,1471870800.0,39.35,14.0
1166,1471863600.0,57.67,12.0
1167,1471878000.0,164.81,16.0
1168,1471856400.0,3.58,10.0
1169,1471849200.0,0.67,8.0
1170,1471957200.0,13.13,14.0
1171,1471950000.0,179.68,12.0
1172,1471964400.0,7.42,16.0
1173,1471942800.0,6.65,10.0
1174,1471935600.0,0.75,8.0
1175,1472043600.0,1.7,14.0
1176,1472036400.0,3.38,12.0
1177,1472050800.0,77.45,16.0
1178,1472029200.0,69.31,10.0
1179,1472022000.0,7.74,8.0
1180,1472130000.0,75.02,14.0
1181,1472122800.0,6.18,12.0
1182,1472137200.0,73.67,16.0
1183,1472115600.0,80.38,10.0
1184,1472108400.0,2.65,8.0
1185,1472216400.0,311.13,14.0
1186,1472209200.0,7.79,12.0
1187,1472223600.0,2.61,16.0
1188,1472202000.0,0.3,10.0
1189,1472194800.0,0.08,8.0
1190,1472302800.0,283.7,14.0
1191,1472295600.0,52.02,12.0
1192,1472310000.0,4.76,16.0
1193,1472288400.0,9.68,10.0
1194,1472281200.0,2.59,8.0
1195,1472389200.0,39.06,14.0
1196,1472382000.0,80.58,12.0
1197,1472396400.0,125.87,16.0
1198,1472374800.0,49.1,10.0
1199,1472367600.0,9.02,8.0
1200,1472475600.0,10.96,14.0
1201,1472468400.0,53.44,12.0
1202,1472482800.0,50.03,16.0
1203,1472461200.0,23.92,10.0
1204,1472454000.0,29.44,8.0
1205,1472562000.0,196.07,14.0
1206,1472554800.0,41.04,12.0
1207,1472569200.0,43.88,16.0
1208,1472547600.0,17.29,10.0
1209,1472540400.0,21.67,8.0
1210,1472648400.0,79.03,14.0
1211,1472641200.0,70.21,12.0
1212,1472655600.0,80.98,16.0
1213,1472634000.0,7.46,10.0
1214,1472626800.0,4.73,8.0
1215,1472734800.0,123.6,14.0
1216,1472727600.0,66.14,12.0
1217,1472742000.0,62.03,16.0
1218,1472720400.0,4.93,10.0
1219,1472713200.0,1.4,8.0
1220,1472821200.0,150.44,14.0
1221,1472814000.0,33.74,12.0
1222,1472828400.0,5.58,16.0
1223,1472806800.0,15.33,10.0
1224,1472799600.0,0.49,8.0
1225,1472907600.0,126.59,14.0
1226,1472900400.0,0.25,12.0
1227,1472914800.0,85.17,16.0
1228,1472893200.0,32.47,10.0
1229,1472886000.0,0.66,8.0
1230,1472994000.0,79.51,14.0
1231,1472986800.0,168.52,12.0
1232,1473001200.0,12.02,16.0
1233,1472979600.0,12.14,10.0
1234,1472972400.0,5.78,8.0
1235,1473080400.0,2.76,14.0
1236,1473073200.0,136.47,12.0
1237,1473087600.0,63.17,16.0
1238,1473066000.0,36.65,10.0
1239,1473058800.0,32.99,8.0
1240,1473166800.0,132.24,14.0
1241,1473159600.0,46.31,12.0
1242,1473174000.0,5.0,16.0
1243,1473152400.0,114.8,10.0
1244,1473145200.0,17.71,8.0
1245,1473253200.0,303.12,14.0
1246,1473246000.0,19.81,12.0
1247,1473260400.0,20.79,16.0
1248,1473238800.0,2.13,10.0
1249,1473231600.0,0.1,8.0
1250,1473339600.0,69.49,14.0
1251,1473332400.0,217.91,12.0
1252,1473346800.0,11.33,16.0
1253,1473325200.0,7.76,10.0
1254,1473318000.0,3.54,8.0
1255,1473426000.0,115.81,14.0
1256,1473418800.0,49.38,12.0
1257,1473433200.0,2.53,16.0
1258,1473411600.0,20.94,10.0
1259,1473404400.0,0.4,8.0
1260,1473512400.0,89.04,14.0
1261,1473505200.0,16.7,12.0
1262,1473519600.0,70.68,16.0
1263,1473498000.0,0.44,10.0
1264,1473490800.0,0.73,8.0
1265,1473598800.0,28.79,14.0
1266,1473591600.0,47.5,12.0
1267,1473606000.0,110.14,16.0
1268,1473584400.0,11.68,10.0
1269,1473577200.0,0.37,8.0
1270,1473685200.0,5.66,14.0
1271,1473678000.0,95.18,12.0
1272,1473692400.0,109.77,16.0
1273,1473670800.0,17.1,10.0
1274,1473663600.0,10.51,8.0
1275,1473771600.0,180.01,14.0
1276,1473764400.0,1.72,12.0
1277,1473778800.0,0.07,16.0
1278,1473757200.0,0.0,10.0
1279,1473750000.0,0.02,8.0
1280,1473858000.0,103.78,14.0
1281,1473850800.0,95.1,12.0
1282,1473865200.0,46.18,16.0
1283,1473843600.0,52.62,10.0
1284,1473836400.0,15.38,8.0
1285,1473944400.0,146.1,14.0
1286,1473937200.0,63.98,12.0
1287,1473951600.0,11.42,16.0
1288,1473930000.0,4.2,10.0
1289,1473922800.0,8.52,8.0
1290,1474030800.0,40.65,14.0
1291,1474023600.0,82.37,12.0
1292,1474038000.0,29.55,16.0
1293,1474016400.0,20.24,10.0
1294,1474009200.0,6.77,8.0
1295,1474117200.0,20.7,14.0
1296,1474110000.0,128.18,12.0
1297,1474124400.0,38.1,16.0
1298,1474102800.0,79.14,10.0
1299,1474095600.0,35.82,8.0
1300,1474203600.0,20.8,14.0
1301,1474196400.0,75.51,12.0
1302,1474210800.0,66.57,16.0
1303,1474189200.0,50.49,10.0
1304,1474182000.0,102.59,8.0
1305,1474290000.0,81.73,14.0
1306,1474282800.0,1.97,12.0
1307,1474297200.0,54.59,16.0
1308,1474275600.0,3.61,10.0
1309,1474268400.0,1.1,8.0
1310,1474376400.0,19.07,14.0
1311,1474369200.0,166.7,12.0
1312,1474383600.0,35.97,16.0
1313,1474362000.0,25.79,10.0
1314,1474354800.0,0.25,8.0
1315,1474462800.0,148.68,14.0
1316,1474455600.0,16.35,12.0
1317,1474470000.0,6.45,16.0
1318,1474448400.0,3.07,10.0
1319,1474441200.0,1.29,8.0
1320,1474549200.0,243.42,14.0
1321,1474542000.0,6.77,12.0
1322,1474556400.0,4.08,16.0
1323,1474534800.0,0.81,10.0
1324,1474527600.0,0.08,8.0
1325,1474635600.0,206.37,14.0
1326,1474628400.0,0.14,12.0
1327,1474642800.0,47.51,16.0
1328,1474621200.0,10.71,10.0
1329,1474614000.0,3.12,8.0
1330,1474722000.0,119.2,14.0
1331,1474714800.0,98.12,12.0
1332,1474729200.0,113.23,16.0
1333,1474707600.0,0.83,10.0
1334,1474700400.0,1.39,8.0
1335,1474808400.0,99.49,14.0
1336,1474801200.0,32.65,12.0
1337,1474815600.0,41.11,16.0
1338,1474794000.0,6.98,10.0
1339,1474786800.0,13.87,8.0
1340,1474894800.0,286.89,14.0
1341,1474887600.0,15.18,12.0
1342,1474902000.0,1.06,16.0
1343,1474880400.0,1.74,10.0
1344,1474873200.0,1.05,8.0
1345,1474981200.0,155.68,14.0
1346,1474974000.0,11.52,12.0
1347,1474988400.0,6.07,16.0
1348,1474966800.0,2.85,10.0
1349,1474959600.0,1.5,8.0
1350,1475067600.0,139.06,14.0
1351,1475060400.0,20.61,12.0
1352,1475074800.0,3.24,16.0
1353,1475053200.0,0.31,10.0
1354,1475046000.0,0.0,8.0
1355,1475154000.0,214.08,14.0
1356,1475146800.0,33.57,12.0
1357,1475161200.0,28.42,16.0
1358,1475139600.0,39.9,10.0
1359,1475132400.0,3.42,8.0
1360,1475240400.0,195.62,14.0
1361,1475233200.0,0.62,12.0
1362,1475247600.0,0.03,16.0
1363,1475226000.0,1.49,10.0
1364,1475218800.0,0.04,8.0
1365,1475326800.0,7.47,14.0
1366,1475319600.0,67.17,12.0
1367,1475334000.0,17.56,16.0
1368,1475312400.0,0.06,10.0
1369,1475305200.0,0.04,8.0
1370,1475413200.0,118.12,14.0
1371,1475406000.0,1.64,12.0
1372,1475420400.0,0.41,16.0
1373,1475398800.0,0.03,10.0
1374,1475391600.0,0.28,8.0
1375,1475499600.0,162.38,14.0
1376,1475492400.0,2.92,12.0
1377,1475506800.0,8.29,16.0
1378,1475485200.0,4.26,10.0
1379,1475478000.0,1.56,8.0
1380,1475586000.0,94.47,14.0
1381,1475578800.0,34.52,12.0
1382,1475593200.0,0.29,16.0
1383,1475571600.0,4.74,10.0
1384,1475564400.0,0.86,8.0
1385,1475672400.0,117.4,14.0
1386,1475665200.0,3.33,12.0
1387,1475679600.0,4.36,16.0
1388,1475658000.0,1.19,10.0
1389,1475650800.0,1.17,8.0
1390,1475758800.0,98.4,14.0
1391,1475751600.0,8.49,12.0
1392,1475766000.0,7.52,16.0
1393,1475744400.0,0.17,10.0
1394,1475737200.0,0.16,8.0
1395,1475845200.0,6.9,14.0
1396,1475838000.0,37.22,12.0
1397,1475852400.0,19.65,16.0
1398,1475830800.0,9.95,10.0
1399,1475823600.0,0.01,8.0
1400,1475931600.0,76.48,14.0
1401,1475924400.0,14.44,12.0
1402,1475938800.0,3.92,16.0
1403,1475917200.0,0.58,10.0
1404,1475910000.0,0.29,8.0
1405,1476018000.0,55.44,14.0
1406,1476010800.0,13.84,12.0
1407,1476025200.0,24.09,16.0
1408,1476003600.0,23.04,10.0
1409,1475996400.0,0.69,8.0
1410,1476104400.0,45.9,14.0
1411,1476097200.0,21.68,12.0
1412,1476111600.0,2.84,16.0
1413,1476090000.0,7.53,10.0
1414,1476082800.0,8.81,8.0
1415,1476190800.0,70.01,14.0
1416,1476183600.0,30.75,12.0
1417,1476198000.0,3.51,16.0
1418,1476176400.0,0.8,10.0
1419,1476169200.0,0.88,8.0
1420,1476277200.0,65.23,14.0
1421,1476270000.0,1.79,12.0
1422,1476284400.0,1.51,16.0
1423,1476262800.0,2.23,10.0
1424,1476255600.0,0.08,8.0
1425,1476363600.0,53.97,14.0
1426,1476356400.0,20.4,12.0
1427,1476370800.0,69.6,16.0
1428,1476349200.0,6.39,10.0
1429,1476342000.0,5.88,8.0
1430,1476450000.0,32.39,14.0
1431,1476442800.0,57.54,12.0
1432,1476457200.0,20.95,16.0
1433,1476435600.0,3.41,10.0
1434,1476428400.0,61.86,8.0
1435,1476536400.0,16.01,14.0
1436,1476529200.0,84.21,12.0
1437,1476543600.0,75.39,16.0
1438,1476522000.0,0.66,10.0
1439,1476514800.0,2.63,8.0
1440,1476622800.0,5.78,14.0
1441,1476615600.0,63.69,12.0
1442,1476630000.0,1.36,16.0
1443,1476608400.0,3.61,10.0
1444,1476601200.0,0.65,8.0
1445,1476709200.0,19.91,14.0
1446,1476702000.0,14.43,12.0
1447,1476716400.0,19.78,16.0
1448,1476694800.0,9.96,10.0
1449,1476687600.0,14.16,8.0
1450,1476795600.0,83.06,14.0
1451,1476788400.0,2.82,12.0
1452,1476802800.0,2.12,16.0
1453,1476781200.0,13.83,10.0
1454,1476774000.0,1.88,8.0
1455,1476882000.0,54.41,14.0
1456,1476874800.0,62.3,12.0
1457,1476889200.0,5.3,16.0
1458,1476867600.0,4.43,10.0
1459,1476860400.0,3.86,8.0
1460,1476968400.0,40.68,14.0
1461,1476961200.0,19.34,12.0
1462,1476975600.0,106.08,16.0
1463,1476954000.0,0.12,10.0
1464,1476946800.0,0.09,8.0
1465,1477054800.0,59.79,14.0
1466,1477047600.0,18.27,12.0
1467,1477062000.0,23.58,16.0
1468,1477040400.0,10.6,10.0
1469,1477033200.0,0.45,8.0
1470,1477141200.0,84.75,14.0
1471,1477134000.0,29.79,12.0
1472,1477148400.0,12.03,16.0
1473,1477126800.0,6.07,10.0
1474,1477119600.0,5.43,8.0
1475,1477227600.0,11.82,14.0
1476,1477220400.0,39.62,12.0
1477,1477234800.0,35.29,16.0
1478,1477213200.0,6.65,10.0
1479,1477206000.0,2.31,8.0
1480,1477314000.0,32.31,14.0
1481,1477306800.0,24.15,12.0
1482,1477321200.0,19.71,16.0
1483,1477299600.0,0.44,10.0
1484,1477292400.0,0.31,8.0
1485,1477400400.0,21.64,14.0
1486,1477393200.0,34.9,12.0
1487,1477407600.0,4.06,16.0
1488,1477386000.0,6.13,10.0
1489,1477378800.0,10.69,8.0
1490,1477486800.0,53.88,14.0
1491,1477479600.0,18.84,12.0
1492,1477494000.0,12.09,16.0
1493,1477472400.0,3.17,10.0
1494,1477465200.0,0.12,8.0
1495,1477573200.0,132.02,14.0
1496,1477566000.0,21.08,12.0
1497,1477580400.0,11.15,16.0
1498,1477558800.0,2.08,10.0
1499,1477551600.0,0.1,8.0
1500,1477659600.0,6.11,14.0
1501,1477652400.0,48.28,12.0
1502,1477666800.0,26.32,16.0
1503,1477645200.0,2.78,10.0
1504,1477638000.0,3.6,8.0
1505,1477746000.0,98.11,14.0
1506,1477738800.0,5.37,12.0
1507,1477753200.0,0.31,16.0
1508,1477731600.0,0.64,10.0
1509,1477724400.0,0.05,8.0
1510,1477832400.0,98.48,14.0
1511,1477825200.0,7.64,12.0
1512,1477839600.0,33.22,16.0
1513,1477818000.0,0.29,10.0
1514,1477810800.0,20.54,8.0
1515,1477918800.0,132.8,14.0
1516,1477911600.0,15.12,12.0
1517,1477926000.0,2.76,16.0
1518,1477904400.0,9.62,10.0
1519,1477897200.0,1.71,8.0
1520,1478005200.0,56.6,14.0
1521,1477998000.0,51.21,12.0
1522,1478012400.0,26.68,16.0
1523,1477990800.0,0.29,10.0
1524,1477983600.0,9.83,8.0
1525,1478091600.0,19.74,14.0
1526,1478084400.0,57.56,12.0
1527,1478098800.0,76.24,16.0
1528,1478077200.0,4.35,10.0
1529,1478070000.0,11.96,8.0
1530,1478178000.0,76.87,14.0
1531,1478170800.0,8.84,12.0
1532,1478185200.0,16.11,16.0
1533,1478163600.0,34.11,10.0
1534,1478156400.0,3.31,8.0
1535,1478264400.0,28.74,14.0
1536,1478257200.0,19.17,12.0
1537,1478271600.0,22.12,16.0
1538,1478250000.0,8.42,10.0
1539,1478242800.0,10.42,8.0
1540,1478350800.0,139.26,14.0
1541,1478343600.0,8.29,12.0
1542,1478358000.0,0.27,16.0
1543,1478336400.0,0.45,10.0
1544,1478329200.0,2.45,8.0
1545,1478437200.0,70.17,14.0
1546,1478430000.0,45.03,12.0
1547,1478444400.0,18.98,16.0
1548,1478422800.0,3.76,10.0
1549,1478415600.0,4.26,8.0
1550,1478523600.0,16.97,14.0
1551,1478516400.0,81.44,12.0
1552,1478530800.0,24.77,16.0
1553,1478509200.0,4.71,10.0
1554,1478502000.0,2.11,8.0
1555,1478610000.0,52.92,14.0
1556,1478602800.0,44.47,12.0
1557,1478617200.0,1.64,16.0
1558,1478595600.0,0.63,10.0
1559,1478588400.0,3.65,8.0
1560,1478696400.0,151.73,14.0
1561,1478689200.0,1.81,12.0
1562,1478703600.0,0.26,16.0
1563,1478682000.0,0.0,10.0
1564,1478674800.0,0.07,8.0
1565,1478782800.0,128.21,14.0
1566,1478775600.0,9.62,12.0
1567,1478790000.0,18.14,16.0
